425588 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
426215 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426215 write(1, "#*# REQ_SEND\n", 13)   = 13
426215 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426215 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426215 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426215 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426215 write(1, "*#* RES_REC\n", 12)    = 12
426215 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426215 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426215 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426215 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426215 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
426218 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
426218 write(8, "LOG_START_wsgi ,TS=1715882243.21"..., 38 <unfinished ...>
426218 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426218 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426218 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426218 write(8, "PID = \n425129\n", 14) = 14
426218 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426218 write(8, "TID = \n426218\n", 14) = 14
426218 write(3, "INFO:werkzeug:TID = \n426218\n", 28) = 28
426218 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426218 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426218 write(8, "LOG_STOP_wsgi, TS=1715882243.218"..., 37) = 37
426218 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426218 write(1, "#*# REQ_SEND\n", 13)   = 13
426218 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426218 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426218 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426218 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426218 write(1, "*#* RES_REC\n", 12)    = 12
426218 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426218 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426218 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426218 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426218 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426221 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426221 write(8, "LOG_START_wsgi ,TS=1715882243.23"..., 38) = 38
426221 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426221 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426221 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426221 write(8, "PID = \n425129\n", 14) = 14
426221 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426221 write(8, "TID = \n426221\n", 14) = 14
426221 write(3, "INFO:werkzeug:TID = \n426221\n", 28) = 28
426221 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426221 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426221 write(8, "LOG_STOP_wsgi, TS=1715882243.235"..., 37) = 37
426221 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426221 write(1, "#*# REQ_SEND\n", 13)   = 13
426221 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426221 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426221 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426221 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426221 write(1, "*#* RES_REC\n", 12)    = 12
426221 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426221 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426221 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426221 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426221 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426225 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460 <unfinished ...>
426225 write(8, "LOG_START_wsgi ,TS=1715882243.90"..., 37) = 37
426225 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426225 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426226 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460 <unfinished ...>
426225 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
426226 write(8, "LOG_START_wsgi ,TS=1715882243.90"..., 37) = 37
426226 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51 <unfinished ...>
426225 write(8, "PID = \n425129\n", 14 <unfinished ...>
426225 write(3, "INFO:werkzeug:PID = \n425129\n", 28 <unfinished ...>
426226 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
426226 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426225 write(8, "TID = \n426225\n", 14) = 14
426225 write(3, "INFO:werkzeug:TID = \n426225\n", 28 <unfinished ...>
426226 write(8, "PID = \n425129\n", 14 <unfinished ...>
426226 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426225 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426225 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426226 write(8, "TID = \n426226\n", 14 <unfinished ...>
426226 write(3, "INFO:werkzeug:TID = \n426226\n", 28) = 28
426225 write(8, "LOG_STOP_wsgi, TS=1715882243.903"..., 36) = 36
426225 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50 <unfinished ...>
426226 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
426225 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
426226 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426225 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426226 write(8, "LOG_STOP_wsgi, TS=1715882243.904"..., 36) = 36
426226 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426226 write(1, "#*# REQ_SEND\n", 13)   = 13
426225 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426226 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426226 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
426225 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426225 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426225 write(1, "*#* RES_REC\n", 12)    = 12
426225 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426225 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426225 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426225 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426226 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426225 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426226 write(2, "{\"message\": \"Response <Response "..., 216 <unfinished ...>
426226 write(1, "*#* RES_REC\n", 12)    = 12
426226 write(8, "REC_DATA_SIZE=53\n", 17 <unfinished ...>
426226 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426226 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426226 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426226 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426230 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426230 write(8, "LOG_START_wsgi ,TS=1715882244.07"..., 38) = 38
426230 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426230 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426230 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426230 write(8, "PID = \n425129\n", 14) = 14
426230 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426230 write(8, "TID = \n426230\n", 14) = 14
426230 write(3, "INFO:werkzeug:TID = \n426230\n", 28) = 28
426230 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426230 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426230 write(8, "LOG_STOP_wsgi, TS=1715882244.073"..., 37) = 37
426230 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426230 write(1, "#*# REQ_SEND\n", 13)   = 13
426230 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426230 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426230 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426230 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426230 write(1, "*#* RES_REC\n", 12)    = 12
426230 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426230 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426230 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426230 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426230 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426235 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426235 write(8, "LOG_START_wsgi ,TS=1715882244.09"..., 38) = 38
426235 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426235 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426235 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426235 write(8, "PID = \n425129\n", 14) = 14
426235 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426235 write(8, "TID = \n426235\n", 14) = 14
426235 write(3, "INFO:werkzeug:TID = \n426235\n", 28) = 28
426235 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426235 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426235 write(8, "LOG_STOP_wsgi, TS=1715882244.092"..., 37) = 37
426235 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426235 write(1, "#*# REQ_SEND\n", 13)   = 13
426235 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426235 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
426236 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
426236 write(8, "LOG_START_wsgi ,TS=1715882244.09"..., 37) = 37
426236 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426236 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426238 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
426236 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
426238 write(8, "LOG_START_wsgi ,TS=1715882244.09"..., 38) = 38
426238 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426236 write(8, "PID = \n425129\n", 14) = 14
426236 write(3, "INFO:werkzeug:PID = \n425129\n", 28 <unfinished ...>
426238 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
426238 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426236 write(8, "TID = \n426236\n", 14) = 14
426236 write(3, "INFO:werkzeug:TID = \n426236\n", 28) = 28
426238 write(8, "PID = \n425129\n", 14) = 14
426238 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426236 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426236 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426238 write(8, "TID = \n426238\n", 14) = 14
426235 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426236 write(8, "LOG_STOP_wsgi, TS=1715882244.095"..., 36) = 36
426236 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426236 write(1, "#*# REQ_SEND\n", 13)   = 13
426235 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426238 write(3, "INFO:werkzeug:TID = \n426238\n", 28) = 28
426235 write(1, "*#* RES_REC\n", 12)    = 12
426238 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426236 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426238 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426235 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426236 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426235 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426238 write(8, "LOG_STOP_wsgi, TS=1715882244.097"..., 37) = 37
426238 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426238 write(1, "#*# REQ_SEND\n", 13)   = 13
426235 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426238 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426235 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426235 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426238 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
426236 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426236 write(2, "{\"message\": \"Response <Response "..., 216 <unfinished ...>
426236 write(1, "*#* RES_REC\n", 12)    = 12
426236 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426236 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426236 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426236 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426236 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426238 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426238 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426238 write(1, "*#* RES_REC\n", 12)    = 12
426238 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426238 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426238 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426238 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426238 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426242 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
426242 write(8, "LOG_START_wsgi ,TS=1715882244.22"..., 37) = 37
426242 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426242 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426242 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426242 write(8, "PID = \n425129\n", 14) = 14
426242 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426242 write(8, "TID = \n426242\n", 14) = 14
426242 write(3, "INFO:werkzeug:TID = \n426242\n", 28) = 28
426242 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426242 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426242 write(8, "LOG_STOP_wsgi, TS=1715882244.224"..., 36) = 36
426242 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426242 write(1, "#*# REQ_SEND\n", 13)   = 13
426242 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426242 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426242 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426242 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426242 write(1, "*#* RES_REC\n", 12)    = 12
426242 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426242 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426242 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426242 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426242 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426245 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426245 write(8, "LOG_START_wsgi ,TS=1715882244.23"..., 38) = 38
426245 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426245 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426245 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426245 write(8, "PID = \n425129\n", 14) = 14
426245 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426245 write(8, "TID = \n426245\n", 14) = 14
426245 write(3, "INFO:werkzeug:TID = \n426245\n", 28) = 28
426245 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426245 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426245 write(8, "LOG_STOP_wsgi, TS=1715882244.232"..., 37) = 37
426245 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426245 write(1, "#*# REQ_SEND\n", 13)   = 13
426245 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426245 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426245 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426245 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426245 write(1, "*#* RES_REC\n", 12)    = 12
426245 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426245 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426245 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426245 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426245 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426248 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
426248 write(8, "LOG_START_wsgi ,TS=1715882244.24"..., 37) = 37
426248 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426248 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426248 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426248 write(8, "PID = \n425129\n", 14) = 14
426248 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426248 write(8, "TID = \n426248\n", 14) = 14
426248 write(3, "INFO:werkzeug:TID = \n426248\n", 28) = 28
426248 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426248 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426248 write(8, "LOG_STOP_wsgi, TS=1715882244.245"..., 36) = 36
426248 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426248 write(1, "#*# REQ_SEND\n", 13)   = 13
426248 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426248 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426248 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426248 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426248 write(1, "*#* RES_REC\n", 12)    = 12
426248 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426248 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426248 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426248 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426248 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426251 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426251 write(8, "LOG_START_wsgi ,TS=1715882244.26"..., 38) = 38
426251 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426251 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426251 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426251 write(8, "PID = \n425129\n", 14) = 14
426251 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426251 write(8, "TID = \n426251\n", 14) = 14
426251 write(3, "INFO:werkzeug:TID = \n426251\n", 28) = 28
426251 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426251 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426251 write(8, "LOG_STOP_wsgi, TS=1715882244.260"..., 37) = 37
426251 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426251 write(1, "#*# REQ_SEND\n", 13)   = 13
426251 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426251 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426251 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426251 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426251 write(1, "*#* RES_REC\n", 12)    = 12
426251 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426251 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426251 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426251 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426251 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426255 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
426255 write(8, "LOG_START_wsgi ,TS=1715882244.93"..., 38) = 38
426255 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426256 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426255 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426255 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
426256 write(8, "LOG_START_wsgi ,TS=1715882244.94"..., 38 <unfinished ...>
426256 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
426255 write(8, "PID = \n425129\n", 14 <unfinished ...>
426255 write(3, "INFO:werkzeug:PID = \n425129\n", 28 <unfinished ...>
426256 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
426256 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426255 write(8, "TID = \n426255\n", 14) = 14
426255 write(3, "INFO:werkzeug:TID = \n426255\n", 28 <unfinished ...>
426256 write(8, "PID = \n425129\n", 14 <unfinished ...>
426256 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426255 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426255 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426256 write(8, "TID = \n426256\n", 14 <unfinished ...>
426256 write(3, "INFO:werkzeug:TID = \n426256\n", 28) = 28
426255 write(8, "LOG_STOP_wsgi, TS=1715882244.939"..., 37) = 37
426255 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
426256 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
426255 write(1, "#*# REQ_SEND\n", 13)   = 13
426256 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426255 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426256 write(8, "LOG_STOP_wsgi, TS=1715882244.940"..., 37) = 37
426256 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426256 write(1, "#*# REQ_SEND\n", 13)   = 13
426255 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426256 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426256 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
426255 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426255 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426255 write(1, "*#* RES_REC\n", 12)    = 12
426255 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426256 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426255 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426255 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426256 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426255 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426256 write(1, "*#* RES_REC\n", 12)    = 12
426255 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426256 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426256 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426256 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426256 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426256 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426284 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426284 write(8, "LOG_START_wsgi ,TS=1715882245.10"..., 38) = 38
426284 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426284 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426284 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426284 write(8, "PID = \n425129\n", 14) = 14
426284 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426284 write(8, "TID = \n426284\n", 14) = 14
426284 write(3, "INFO:werkzeug:TID = \n426284\n", 28) = 28
426284 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426284 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426284 write(8, "LOG_STOP_wsgi, TS=1715882245.109"..., 37) = 37
426284 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426284 write(1, "#*# REQ_SEND\n", 13)   = 13
426284 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426284 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426284 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426284 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426284 write(1, "*#* RES_REC\n", 12)    = 12
426284 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426284 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426284 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426284 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426284 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426291 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
426291 write(8, "LOG_START_wsgi ,TS=1715882245.12"..., 37) = 37
426291 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426291 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426291 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426291 write(8, "PID = \n425129\n", 14) = 14
426291 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426291 write(8, "TID = \n426291\n", 14) = 14
426291 write(3, "INFO:werkzeug:TID = \n426291\n", 28) = 28
426291 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426291 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426291 write(8, "LOG_STOP_wsgi, TS=1715882245.126"..., 36) = 36
426291 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426291 write(1, "#*# REQ_SEND\n", 13)   = 13
426291 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
