425598 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499 <unfinished ...>
426450 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426450 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426450 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426450 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426455 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426455 write(8, "LOG_START_wsgi ,TS=1715882249.22"..., 38) = 38
426455 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426455 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426455 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426455 write(8, "PID = \n425149\n", 14) = 14
426455 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426455 write(8, "TID = \n426455\n", 14) = 14
426455 write(3, "INFO:werkzeug:TID = \n426455\n", 28) = 28
426455 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426455 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426455 write(8, "LOG_STOP_wsgi, TS=1715882249.227"..., 37) = 37
426455 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426455 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426455 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426455 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426456 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426456 write(8, "LOG_START_wsgi ,TS=1715882249.23"..., 37) = 37
426456 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426456 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426456 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426456 write(8, "PID = \n425149\n", 14) = 14
426456 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426456 write(8, "TID = \n426456\n", 14) = 14
426456 write(3, "INFO:werkzeug:TID = \n426456\n", 28) = 28
426456 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426456 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426456 write(8, "LOG_STOP_wsgi, TS=1715882249.230"..., 36) = 36
426456 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426456 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426456 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426456 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426461 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426461 write(8, "LOG_START_wsgi ,TS=1715882249.25"..., 37) = 37
426461 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426461 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426461 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426461 write(8, "PID = \n425149\n", 14) = 14
426461 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426461 write(8, "TID = \n426461\n", 14) = 14
426461 write(3, "INFO:werkzeug:TID = \n426461\n", 28) = 28
426461 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426461 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426461 write(8, "LOG_STOP_wsgi, TS=1715882249.259"..., 36) = 36
426461 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426461 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426461 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426461 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426462 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426462 write(8, "LOG_START_wsgi ,TS=1715882249.26"..., 37) = 37
426462 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426462 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426462 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426462 write(8, "PID = \n425149\n", 14) = 14
426462 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426462 write(8, "TID = \n426462\n", 14) = 14
426462 write(3, "INFO:werkzeug:TID = \n426462\n", 28) = 28
426462 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426462 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426462 write(8, "LOG_STOP_wsgi, TS=1715882249.263"..., 36) = 36
426462 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426462 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426462 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426462 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426466 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426466 write(8, "LOG_START_wsgi ,TS=1715882249.35"..., 38) = 38
426466 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426466 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426466 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426466 write(8, "PID = \n425149\n", 14) = 14
426466 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426466 write(8, "TID = \n426466\n", 14) = 14
426466 write(3, "INFO:werkzeug:TID = \n426466\n", 28) = 28
426466 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426466 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426466 write(8, "LOG_STOP_wsgi, TS=1715882249.355"..., 37) = 37
426466 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426466 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426466 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426466 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426468 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426468 write(8, "LOG_START_wsgi ,TS=1715882249.36"..., 38) = 38
426468 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426468 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426468 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426468 write(8, "PID = \n425149\n", 14) = 14
426468 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426468 write(8, "TID = \n426468\n", 14) = 14
426468 write(3, "INFO:werkzeug:TID = \n426468\n", 28) = 28
426468 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426468 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426468 write(8, "LOG_STOP_wsgi, TS=1715882249.364"..., 37) = 37
426468 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426468 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426468 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426468 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426471 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426471 write(8, "LOG_START_wsgi ,TS=1715882249.37"..., 37) = 37
426471 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426471 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426471 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426471 write(8, "PID = \n425149\n", 14) = 14
426471 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426471 write(8, "TID = \n426471\n", 14) = 14
426471 write(3, "INFO:werkzeug:TID = \n426471\n", 28) = 28
426471 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426471 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426471 write(8, "LOG_STOP_wsgi, TS=1715882249.373"..., 36) = 36
426471 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426471 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426471 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426471 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426474 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426474 write(8, "LOG_START_wsgi ,TS=1715882249.39"..., 37) = 37
426474 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426474 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426474 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426474 write(8, "PID = \n425149\n", 14) = 14
426474 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426474 write(8, "TID = \n426474\n", 14) = 14
426474 write(3, "INFO:werkzeug:TID = \n426474\n", 28) = 28
426474 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426474 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426474 write(8, "LOG_STOP_wsgi, TS=1715882249.393"..., 36) = 36
426474 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426474 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426474 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426474 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426504 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426504 write(8, "LOG_START_wsgi ,TS=1715882250.11"..., 38) = 38
426504 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426504 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426504 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426504 write(8, "PID = \n425149\n", 14) = 14
426504 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426504 write(8, "TID = \n426504\n", 14) = 14
426504 write(3, "INFO:werkzeug:TID = \n426504\n", 28) = 28
426506 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426504 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426504 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426506 write(8, "LOG_START_wsgi ,TS=1715882250.11"..., 38 <unfinished ...>
426506 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426504 write(8, "LOG_STOP_wsgi, TS=1715882250.111"..., 37) = 37
426504 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
426506 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
426506 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
426506 write(8, "PID = \n425149\n", 14) = 14
426504 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426504 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426506 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426506 write(8, "TID = \n426506\n", 14) = 14
426504 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426506 write(3, "INFO:werkzeug:TID = \n426506\n", 28 <unfinished ...>
426506 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426506 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426506 write(8, "LOG_STOP_wsgi, TS=1715882250.112"..., 37) = 37
426506 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426506 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426506 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426506 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426529 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426529 write(8, "LOG_START_wsgi ,TS=1715882250.25"..., 38) = 38
426529 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426529 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426529 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426529 write(8, "PID = \n425149\n", 14) = 14
426529 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426529 write(8, "TID = \n426529\n", 14) = 14
426529 write(3, "INFO:werkzeug:TID = \n426529\n", 28) = 28
426529 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426529 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426529 write(8, "LOG_STOP_wsgi, TS=1715882250.254"..., 37) = 37
426529 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426529 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426529 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426529 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426530 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 497) = 497
426530 write(8, "LOG_START_wsgi ,TS=1715882250.25"..., 35) = 35
426530 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 49 <unfinished ...>
426530 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426530 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426530 write(8, "PID = \n425149\n", 14) = 14
426530 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426530 write(8, "TID = \n426530\n", 14) = 14
426530 write(3, "INFO:werkzeug:TID = \n426530\n", 28) = 28
426530 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426530 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426530 write(8, "LOG_STOP_wsgi, TS=1715882250.257"..., 34) = 34
426530 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 48) = 48
426530 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426530 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426530 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426535 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426535 write(8, "LOG_START_wsgi ,TS=1715882250.29"..., 38) = 38
426535 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426535 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426535 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426535 write(8, "PID = \n425149\n", 14) = 14
426535 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426535 write(8, "TID = \n426535\n", 14) = 14
426535 write(3, "INFO:werkzeug:TID = \n426535\n", 28) = 28
426535 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426535 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426535 write(8, "LOG_STOP_wsgi, TS=1715882250.293"..., 37) = 37
426535 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426535 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426535 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426535 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426536 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426536 write(8, "LOG_START_wsgi ,TS=1715882250.29"..., 38 <unfinished ...>
426536 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426536 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426536 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426536 write(8, "PID = \n425149\n", 14) = 14
426536 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426536 write(8, "TID = \n426536\n", 14) = 14
426536 write(3, "INFO:werkzeug:TID = \n426536\n", 28) = 28
426536 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426536 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426536 write(8, "LOG_STOP_wsgi, TS=1715882250.295"..., 37) = 37
426536 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426536 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426536 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426536 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426539 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426539 write(8, "LOG_START_wsgi ,TS=1715882250.37"..., 37) = 37
426539 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426539 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426539 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426539 write(8, "PID = \n425149\n", 14) = 14
426539 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426539 write(8, "TID = \n426539\n", 14) = 14
426539 write(3, "INFO:werkzeug:TID = \n426539\n", 28) = 28
426539 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426539 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426539 write(8, "LOG_STOP_wsgi, TS=1715882250.379"..., 36) = 36
426539 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426539 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426539 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426539 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426544 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426544 write(8, "LOG_START_wsgi ,TS=1715882250.39"..., 38) = 38
426544 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426544 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426544 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426544 write(8, "PID = \n425149\n", 14) = 14
426544 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426544 write(8, "TID = \n426544\n", 14) = 14
426544 write(3, "INFO:werkzeug:TID = \n426544\n", 28) = 28
426544 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426544 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426544 write(8, "LOG_STOP_wsgi, TS=1715882250.393"..., 37) = 37
426544 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426544 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426544 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426544 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426545 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426545 write(8, "LOG_START_wsgi ,TS=1715882250.39"..., 37) = 37
426545 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426545 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426545 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426545 write(8, "PID = \n425149\n", 14) = 14
426545 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426545 write(8, "TID = \n426545\n", 14) = 14
426545 write(3, "INFO:werkzeug:TID = \n426545\n", 28) = 28
426545 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426545 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426545 write(8, "LOG_STOP_wsgi, TS=1715882250.396"..., 36) = 36
426545 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426545 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426545 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426545 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426548 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426548 write(8, "LOG_START_wsgi ,TS=1715882250.41"..., 38) = 38
426548 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426548 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426548 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426548 write(8, "PID = \n425149\n", 14) = 14
426548 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426548 write(8, "TID = \n426548\n", 14) = 14
426548 write(3, "INFO:werkzeug:TID = \n426548\n", 28) = 28
426548 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426548 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426548 write(8, "LOG_STOP_wsgi, TS=1715882250.419"..., 37) = 37
426548 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426548 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426548 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426548 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426574 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
426574 write(8, "LOG_START_wsgi ,TS=1715882251.14"..., 38) = 38
426574 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426575 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426574 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426574 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
426575 write(8, "LOG_START_wsgi ,TS=1715882251.14"..., 37 <unfinished ...>
426575 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426574 write(8, "PID = \n425149\n", 14) = 14
426574 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
426575 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
426575 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426574 write(8, "TID = \n426574\n", 14) = 14
426574 write(3, "INFO:werkzeug:TID = \n426574\n", 28 <unfinished ...>
426575 write(8, "PID = \n425149\n", 14 <unfinished ...>
426575 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426574 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426574 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426575 write(8, "TID = \n426575\n", 14 <unfinished ...>
426575 write(3, "INFO:werkzeug:TID = \n426575\n", 28) = 28
426574 write(8, "LOG_STOP_wsgi, TS=1715882251.146"..., 37) = 37
426574 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
426575 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
426575 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426575 write(8, "LOG_STOP_wsgi, TS=1715882251.147"..., 36) = 36
426574 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426574 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426575 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426574 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426575 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426575 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426575 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426587 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
426587 write(8, "LOG_START_wsgi ,TS=1715882251.29"..., 38) = 38
426587 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426587 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426588 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
426587 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
426588 write(8, "LOG_START_wsgi ,TS=1715882251.30"..., 38) = 38
426588 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426587 write(8, "PID = \n425149\n", 14) = 14
426587 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
426588 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
426588 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426587 write(8, "TID = \n426587\n", 14) = 14
426587 write(3, "INFO:werkzeug:TID = \n426587\n", 28 <unfinished ...>
426588 write(8, "PID = \n425149\n", 14 <unfinished ...>
426588 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
426587 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
426587 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426588 write(8, "TID = \n426588\n", 14) = 14
426587 write(8, "LOG_STOP_wsgi, TS=1715882251.298"..., 37) = 37
426588 write(3, "INFO:werkzeug:TID = \n426588\n", 28) = 28
426588 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426587 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426588 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426588 write(8, "LOG_STOP_wsgi, TS=1715882251.300"..., 37) = 37
426587 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426587 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426588 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426587 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426588 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426588 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426588 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426593 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
426593 write(8, "LOG_START_wsgi ,TS=1715882251.32"..., 38) = 38
426593 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426593 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426594 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
426593 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
426594 write(8, "LOG_START_wsgi ,TS=1715882251.32"..., 38) = 38
426594 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426593 write(8, "PID = \n425149\n", 14) = 14
426593 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
426594 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
426594 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426593 write(8, "TID = \n426593\n", 14) = 14
426593 write(3, "INFO:werkzeug:TID = \n426593\n", 28 <unfinished ...>
426594 write(8, "PID = \n425149\n", 14 <unfinished ...>
426594 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426593 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426593 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426594 write(8, "TID = \n426594\n", 14 <unfinished ...>
426594 write(3, "INFO:werkzeug:TID = \n426594\n", 28) = 28
426593 write(8, "LOG_STOP_wsgi, TS=1715882251.325"..., 37) = 37
