394496 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
396167 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396167 write(8, "LOG_START_wsgi ,TS=1715880563.27"..., 38) = 38
396167 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396167 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396167 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396167 write(8, "PID = \n394037\n", 14) = 14
396167 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396167 write(8, "TID = \n396167\n", 14) = 14
396167 write(3, "INFO:werkzeug:TID = \n396167\n", 28) = 28
396167 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396167 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396167 write(8, "LOG_STOP_wsgi, TS=1715880563.279"..., 37) = 37
396167 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396167 write(1, "#*# REQ_SEND\n", 13)   = 13
396167 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396167 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396170 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396170 write(8, "LOG_START_wsgi ,TS=1715880563.33"..., 38) = 38
396170 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396170 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396170 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396170 write(8, "PID = \n394037\n", 14) = 14
396170 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396170 write(8, "TID = \n396170\n", 14) = 14
396170 write(3, "INFO:werkzeug:TID = \n396170\n", 28) = 28
396170 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396170 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396170 write(8, "LOG_STOP_wsgi, TS=1715880563.338"..., 37) = 37
396170 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396170 write(1, "#*# REQ_SEND\n", 13)   = 13
396170 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396170 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396173 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
396173 write(8, "LOG_START_wsgi ,TS=1715880563.36"..., 37) = 37
396173 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
396173 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396173 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396173 write(8, "PID = \n394037\n", 14) = 14
396173 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396173 write(8, "TID = \n396173\n", 14) = 14
396173 write(3, "INFO:werkzeug:TID = \n396173\n", 28) = 28
396173 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396173 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396173 write(8, "LOG_STOP_wsgi, TS=1715880563.369"..., 36) = 36
396173 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
396173 write(1, "#*# REQ_SEND\n", 13)   = 13
396173 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396173 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396176 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396176 write(8, "LOG_START_wsgi ,TS=1715880563.39"..., 38) = 38
396176 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396176 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396176 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396176 write(8, "PID = \n394037\n", 14) = 14
396176 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396176 write(8, "TID = \n396176\n", 14) = 14
396176 write(3, "INFO:werkzeug:TID = \n396176\n", 28) = 28
396176 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396176 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396176 write(8, "LOG_STOP_wsgi, TS=1715880563.397"..., 37) = 37
396176 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396176 write(1, "#*# REQ_SEND\n", 13)   = 13
396176 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396176 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396179 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
396179 write(8, "LOG_START_wsgi ,TS=1715880563.42"..., 37) = 37
396179 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
396179 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396179 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396179 write(8, "PID = \n394037\n", 14) = 14
396179 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396179 write(8, "TID = \n396179\n", 14) = 14
396179 write(3, "INFO:werkzeug:TID = \n396179\n", 28) = 28
396179 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396179 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396179 write(8, "LOG_STOP_wsgi, TS=1715880563.426"..., 36) = 36
396179 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
396179 write(1, "#*# REQ_SEND\n", 13)   = 13
396179 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396179 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396182 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396182 write(8, "LOG_START_wsgi ,TS=1715880563.47"..., 38) = 38
396182 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396182 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396182 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396182 write(8, "PID = \n394037\n", 14) = 14
396182 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396182 write(8, "TID = \n396182\n", 14) = 14
396182 write(3, "INFO:werkzeug:TID = \n396182\n", 28) = 28
396182 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396182 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396182 write(8, "LOG_STOP_wsgi, TS=1715880563.478"..., 37) = 37
396182 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396182 write(1, "#*# REQ_SEND\n", 13)   = 13
396182 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396182 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396185 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 459) = 459
396185 write(8, "LOG_START_wsgi ,TS=1715880564.09"..., 36) = 36
396185 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
396185 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396185 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396185 write(8, "PID = \n394037\n", 14) = 14
396185 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396185 write(8, "TID = \n396185\n", 14) = 14
396185 write(3, "INFO:werkzeug:TID = \n396185\n", 28) = 28
396185 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396185 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396185 write(8, "LOG_STOP_wsgi, TS=1715880564.092"..., 35) = 35
396185 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
396185 write(1, "#*# REQ_SEND\n", 13)   = 13
396185 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396185 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396187 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396187 write(8, "LOG_START_wsgi ,TS=1715880564.10"..., 38) = 38
396187 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396187 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396187 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396187 write(8, "PID = \n394037\n", 14) = 14
396187 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396187 write(8, "TID = \n396187\n", 14) = 14
396187 write(3, "INFO:werkzeug:TID = \n396187\n", 28) = 28
396187 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396187 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396187 write(8, "LOG_STOP_wsgi, TS=1715880564.101"..., 37) = 37
396187 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396187 write(1, "#*# REQ_SEND\n", 13)   = 13
396187 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396187 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396162 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396162 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396162 write(1, "*#* RES_REC\n", 12)    = 12
396162 write(8, "REC_DATA_SIZE=12627\n", 20) = 20
396162 write(3, "INFO:werkzeug:REC_DATA_SIZE=1262"..., 34) = 34
396162 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396162 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396162 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396167 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396167 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396167 write(1, "*#* RES_REC\n", 12)    = 12
396167 write(8, "REC_DATA_SIZE=12346\n", 20) = 20
396167 write(3, "INFO:werkzeug:REC_DATA_SIZE=1234"..., 34) = 34
396167 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396167 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396167 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396163 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396163 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396163 write(1, "*#* RES_REC\n", 12)    = 12
396163 write(8, "REC_DATA_SIZE=12257\n", 20) = 20
396163 write(3, "INFO:werkzeug:REC_DATA_SIZE=1225"..., 34) = 34
396163 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396163 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396163 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396170 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396170 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396170 write(1, "*#* RES_REC\n", 12)    = 12
396170 write(8, "REC_DATA_SIZE=12093\n", 20) = 20
396170 write(3, "INFO:werkzeug:REC_DATA_SIZE=1209"..., 34) = 34
396170 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396170 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396170 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396179 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396179 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396179 write(1, "*#* RES_REC\n", 12)    = 12
396179 write(8, "REC_DATA_SIZE=12164\n", 20) = 20
396179 write(3, "INFO:werkzeug:REC_DATA_SIZE=1216"..., 34) = 34
396179 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396179 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396179 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396173 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396173 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396173 write(1, "*#* RES_REC\n", 12)    = 12
396173 write(8, "REC_DATA_SIZE=12111\n", 20) = 20
396173 write(3, "INFO:werkzeug:REC_DATA_SIZE=1211"..., 34) = 34
396173 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396173 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396173 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396176 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396176 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396176 write(1, "*#* RES_REC\n", 12)    = 12
396176 write(8, "REC_DATA_SIZE=11734\n", 20) = 20
396176 write(3, "INFO:werkzeug:REC_DATA_SIZE=1173"..., 34) = 34
396176 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396176 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396176 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396182 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396182 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396182 write(1, "*#* RES_REC\n", 12)    = 12
396182 write(8, "REC_DATA_SIZE=12114\n", 20) = 20
396182 write(3, "INFO:werkzeug:REC_DATA_SIZE=1211"..., 34) = 34
396182 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396182 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396182 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396185 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396187 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396185 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396185 write(1, "*#* RES_REC\n", 12)    = 12
396187 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396185 write(8, "REC_DATA_SIZE=13242\n", 20) = 20
396187 write(1, "*#* RES_REC\n", 12 <unfinished ...>
396185 write(3, "INFO:werkzeug:REC_DATA_SIZE=1324"..., 34 <unfinished ...>
396187 write(8, "REC_DATA_SIZE=12407\n", 20) = 20
396187 write(3, "INFO:werkzeug:REC_DATA_SIZE=1240"..., 34 <unfinished ...>
396185 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396185 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396187 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
396187 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396185 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396187 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89 <unfinished ...>
396235 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396235 write(8, "LOG_START_wsgi ,TS=1715880565.13"..., 38) = 38
396235 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396235 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396235 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396235 write(8, "PID = \n394037\n", 14) = 14
396235 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396235 write(8, "TID = \n396235\n", 14) = 14
396235 write(3, "INFO:werkzeug:TID = \n396235\n", 28) = 28
396235 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396235 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396235 write(8, "LOG_STOP_wsgi, TS=1715880565.133"..., 37) = 37
396235 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396235 write(1, "#*# REQ_SEND\n", 13)   = 13
396235 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396235 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396238 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
396238 write(8, "LOG_START_wsgi ,TS=1715880565.17"..., 37) = 37
396238 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
396238 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396238 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396238 write(8, "PID = \n394037\n", 14) = 14
396238 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396238 write(8, "TID = \n396238\n", 14) = 14
396238 write(3, "INFO:werkzeug:TID = \n396238\n", 28) = 28
396238 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396238 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396238 write(8, "LOG_STOP_wsgi, TS=1715880565.170"..., 36) = 36
396238 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
396238 write(1, "#*# REQ_SEND\n", 13)   = 13
396238 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396238 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396241 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396241 write(8, "LOG_START_wsgi ,TS=1715880565.19"..., 38) = 38
396241 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396241 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396241 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396241 write(8, "PID = \n394037\n", 14) = 14
396241 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396241 write(8, "TID = \n396241\n", 14) = 14
396241 write(3, "INFO:werkzeug:TID = \n396241\n", 28) = 28
396241 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396241 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396241 write(8, "LOG_STOP_wsgi, TS=1715880565.194"..., 37) = 37
396241 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396241 write(1, "#*# REQ_SEND\n", 13)   = 13
396241 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396241 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396244 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
396244 write(8, "LOG_START_wsgi ,TS=1715880565.25"..., 37) = 37
396244 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
396244 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396244 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396244 write(8, "PID = \n394037\n", 14) = 14
396244 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396244 write(8, "TID = \n396244\n", 14) = 14
396244 write(3, "INFO:werkzeug:TID = \n396244\n", 28) = 28
396244 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396244 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396244 write(8, "LOG_STOP_wsgi, TS=1715880565.250"..., 36) = 36
396244 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
396244 write(1, "#*# REQ_SEND\n", 13)   = 13
396244 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396244 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396247 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396247 write(8, "LOG_START_wsgi ,TS=1715880565.31"..., 38) = 38
396247 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396247 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396247 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396247 write(8, "PID = \n394037\n", 14) = 14
396247 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396247 write(8, "TID = \n396247\n", 14) = 14
396247 write(3, "INFO:werkzeug:TID = \n396247\n", 28) = 28
396247 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396247 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396247 write(8, "LOG_STOP_wsgi, TS=1715880565.313"..., 37) = 37
396247 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396247 write(1, "#*# REQ_SEND\n", 13)   = 13
396247 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396247 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396250 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396250 write(8, "LOG_START_wsgi ,TS=1715880565.31"..., 38) = 38
396250 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396250 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396250 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396250 write(8, "PID = \n394037\n", 14) = 14
396250 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396250 write(8, "TID = \n396250\n", 14) = 14
396250 write(3, "INFO:werkzeug:TID = \n396250\n", 28) = 28
396250 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396250 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396250 write(8, "LOG_STOP_wsgi, TS=1715880565.318"..., 37) = 37
396250 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396250 write(1, "#*# REQ_SEND\n", 13)   = 13
396250 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396250 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396253 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396253 write(8, "LOG_START_wsgi ,TS=1715880565.33"..., 38) = 38
396253 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396253 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396253 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396253 write(8, "PID = \n394037\n", 14) = 14
396253 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396253 write(8, "TID = \n396253\n", 14) = 14
396253 write(3, "INFO:werkzeug:TID = \n396253\n", 28) = 28
396253 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396253 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396253 write(8, "LOG_STOP_wsgi, TS=1715880565.330"..., 37) = 37
396253 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396253 write(1, "#*# REQ_SEND\n", 13)   = 13
396253 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396253 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396256 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396256 write(8, "LOG_START_wsgi ,TS=1715880565.36"..., 38) = 38
396256 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396256 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396256 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396256 write(8, "PID = \n394037\n", 14) = 14
396256 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396256 write(8, "TID = \n396256\n", 14) = 14
396256 write(3, "INFO:werkzeug:TID = \n396256\n", 28) = 28
396256 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396256 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396256 write(8, "LOG_STOP_wsgi, TS=1715880565.365"..., 37) = 37
396256 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396256 write(1, "#*# REQ_SEND\n", 13)   = 13
396256 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396256 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396235 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396235 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396235 write(1, "*#* RES_REC\n", 12)    = 12
396235 write(8, "REC_DATA_SIZE=12833\n", 20) = 20
396235 write(3, "INFO:werkzeug:REC_DATA_SIZE=1283"..., 34) = 34
396235 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396235 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396235 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396288 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
396288 write(8, "LOG_START_wsgi ,TS=1715880566.01"..., 38) = 38
396288 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396289 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
396288 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
396288 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
396289 write(8, "LOG_START_wsgi ,TS=1715880566.01"..., 38 <unfinished ...>
396289 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396288 write(8, "PID = \n394037\n", 14) = 14
396288 write(3, "INFO:werkzeug:PID = \n394037\n", 28 <unfinished ...>
396289 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222 <unfinished ...>
396289 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
396288 write(8, "TID = \n396288\n", 14) = 14
396288 write(3, "INFO:werkzeug:TID = \n396288\n", 28 <unfinished ...>
396289 write(8, "PID = \n394037\n", 14 <unfinished ...>
396289 write(3, "INFO:werkzeug:PID = \n394037\n", 28) = 28
396288 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396288 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
396289 write(8, "TID = \n396289\n", 14 <unfinished ...>
396289 write(3, "INFO:werkzeug:TID = \n396289\n", 28) = 28
396288 write(8, "LOG_STOP_wsgi, TS=1715880566.015"..., 37) = 37
396288 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
396289 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
396288 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
396289 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
396288 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396289 write(8, "LOG_STOP_wsgi, TS=1715880566.017"..., 37) = 37
396289 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396289 write(1, "#*# REQ_SEND\n", 13)   = 13
396288 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396289 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
396289 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
396241 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396241 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396241 write(1, "*#* RES_REC\n", 12)    = 12
396241 write(8, "REC_DATA_SIZE=12290\n", 20) = 20
396241 write(3, "INFO:werkzeug:REC_DATA_SIZE=1229"..., 34) = 34
396241 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
396241 write(8, "10.5.30.76 - - [16/May/2024 22:5"..., 75) = 75
396241 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
396238 write(3, "DEBUG:urllib3.connectionpool:htt"..., 90) = 90
396238 write(2, "{\"message\": \"Response <Response "..., 216) = 216
396238 write(1, "*#* RES_REC\n", 12)    = 12
396238 write(8, "REC_DATA_SIZE=12786\n", 20) = 20
396238 write(3, "INFO:werkzeug:REC_DATA_SIZE=1278"..., 34) = 34
396238 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
