394486 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
396096 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396097 write(8, "LOG_START_wsgi ,TS=1715880560.31"..., 38) = 38
396097 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396096 write(8, "TID = \n396096\n", 14) = 14
396096 write(3, "INFO:werkzeug:TID = \n396096\n", 28) = 28
396097 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396097 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396096 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396096 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396097 write(8, "PID = \n394017\n", 14) = 14
396097 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396096 write(8, "LOG_STOP_wsgi, TS=1715880560.316"..., 37) = 37
396096 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396096 write(1, "#*# REQ_SEND\n", 13)   = 13
396097 write(8, "TID = \n396097\n", 14) = 14
396096 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396097 write(3, "INFO:werkzeug:TID = \n396097\n", 28) = 28
396097 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396096 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396097 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396097 write(8, "LOG_STOP_wsgi, TS=1715880560.318"..., 37) = 37
396097 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396097 write(1, "#*# REQ_SEND\n", 13)   = 13
396097 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396097 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396042 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396042 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396042 write(1, "*#* RES_REC\n", 12)    = 12
396042 write(8, "REC_DATA_SIZE=12387\n", 20) = 20
396042 write(3, "INFO:werkzeug:REC_DATA_SIZE=1238"..., 34) = 34
396042 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396042 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396042 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396043 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396043 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396043 write(1, "*#* RES_REC\n", 12)    = 12
396043 write(8, "REC_DATA_SIZE=11792\n", 20) = 20
396043 write(3, "INFO:werkzeug:REC_DATA_SIZE=1179"..., 34) = 34
396043 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396043 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396043 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396044 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396044 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396044 write(1, "*#* RES_REC\n", 12)    = 12
396044 write(8, "REC_DATA_SIZE=11613\n", 20) = 20
396044 write(3, "INFO:werkzeug:REC_DATA_SIZE=1161"..., 34) = 34
396044 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396044 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396044 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396087 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396087 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396087 write(1, "*#* RES_REC\n", 12)    = 12
396087 write(8, "REC_DATA_SIZE=11763\n", 20) = 20
396087 write(3, "INFO:werkzeug:REC_DATA_SIZE=1176"..., 34) = 34
396087 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
396087 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396087 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396091 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396091 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396091 write(1, "*#* RES_REC\n", 12)    = 12
396091 write(8, "REC_DATA_SIZE=11770\n", 20) = 20
396091 write(3, "INFO:werkzeug:REC_DATA_SIZE=1177"..., 34) = 34
396091 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396091 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396091 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396090 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396090 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396090 write(1, "*#* RES_REC\n", 12)    = 12
396090 write(8, "REC_DATA_SIZE=12454\n", 20) = 20
396090 write(3, "INFO:werkzeug:REC_DATA_SIZE=1245"..., 34) = 34
396090 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396090 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396090 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396096 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396130 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396130 write(8, "LOG_START_wsgi ,TS=1715880561.18"..., 38 <unfinished ...>
396096 write(2, "{\"message\": \"Response <Response "..., 202 <unfinished ...>
396130 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396096 write(1, "*#* RES_REC\n", 12)    = 12
396130 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396130 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396096 write(8, "REC_DATA_SIZE=12035\n", 20) = 20
396096 write(3, "INFO:werkzeug:REC_DATA_SIZE=1203"..., 34 <unfinished ...>
396130 write(8, "PID = \n394017\n", 14 <unfinished ...>
396130 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396130 write(8, "TID = \n396130\n", 14) = 14
396130 write(3, "INFO:werkzeug:TID = \n396130\n", 28 <unfinished ...>
396130 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396096 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396096 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396130 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396130 write(8, "LOG_STOP_wsgi, TS=1715880561.188"..., 37) = 37
396096 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396130 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
396130 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
396130 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396130 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396097 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396097 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396097 write(1, "*#* RES_REC\n", 12)    = 12
396097 write(8, "REC_DATA_SIZE=12247\n", 20) = 20
396097 write(3, "INFO:werkzeug:REC_DATA_SIZE=1224"..., 34) = 34
396097 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396097 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396097 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396133 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 363) = 363
396133 write(8, "LOG_START_wsgi ,TS=1715880561.32"..., 36) = 36
396133 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
396133 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396133 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396133 write(8, "PID = \n394017\n", 14) = 14
396133 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396133 write(8, "TID = \n396133\n", 14) = 14
396133 write(3, "INFO:werkzeug:TID = \n396133\n", 28) = 28
396133 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396133 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396133 write(8, "LOG_STOP_wsgi, TS=1715880561.320"..., 35) = 35
396133 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
396133 write(1, "#*# REQ_SEND\n", 13)   = 13
396133 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396133 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396136 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
396136 write(8, "LOG_START_wsgi ,TS=1715880561.38"..., 38) = 38
396136 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396137 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 363) = 363
396136 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396136 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
396137 write(8, "LOG_START_wsgi ,TS=1715880561.38"..., 36 <unfinished ...>
396137 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
396136 write(8, "PID = \n394017\n", 14) = 14
396136 write(3, "INFO:werkzeug:PID = \n394017\n", 28 <unfinished ...>
396137 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146 <unfinished ...>
396137 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396136 write(8, "TID = \n396136\n", 14) = 14
396136 write(3, "INFO:werkzeug:TID = \n396136\n", 28 <unfinished ...>
396137 write(8, "PID = \n394017\n", 14 <unfinished ...>
396137 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396136 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396136 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
396137 write(8, "TID = \n396137\n", 14 <unfinished ...>
396137 write(3, "INFO:werkzeug:TID = \n396137\n", 28) = 28
396136 write(8, "LOG_STOP_wsgi, TS=1715880561.381"..., 37) = 37
396136 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
396137 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
396136 write(1, "#*# REQ_SEND\n", 13)   = 13
396137 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396136 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396137 write(8, "LOG_STOP_wsgi, TS=1715880561.382"..., 35) = 35
396137 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
396137 write(1, "#*# REQ_SEND\n", 13)   = 13
396136 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396137 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396137 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396142 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396142 write(8, "LOG_START_wsgi ,TS=1715880561.43"..., 38) = 38
396142 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396142 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396142 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396142 write(8, "PID = \n394017\n", 14) = 14
396142 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396142 write(8, "TID = \n396142\n", 14) = 14
396142 write(3, "INFO:werkzeug:TID = \n396142\n", 28) = 28
396142 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396142 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396142 write(8, "LOG_STOP_wsgi, TS=1715880561.433"..., 37) = 37
396142 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396142 write(1, "#*# REQ_SEND\n", 13)   = 13
396142 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396142 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396145 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396145 write(8, "LOG_START_wsgi ,TS=1715880561.48"..., 38) = 38
396145 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396145 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396145 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396145 write(8, "PID = \n394017\n", 14) = 14
396145 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396145 write(8, "TID = \n396145\n", 14) = 14
396145 write(3, "INFO:werkzeug:TID = \n396145\n", 28) = 28
396145 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396145 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396145 write(8, "LOG_STOP_wsgi, TS=1715880561.482"..., 37) = 37
396145 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396145 write(1, "#*# REQ_SEND\n", 13)   = 13
396145 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396145 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396148 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396148 write(8, "LOG_START_wsgi ,TS=1715880561.51"..., 38) = 38
396148 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396148 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396148 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396148 write(8, "PID = \n394017\n", 14) = 14
396148 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396148 write(8, "TID = \n396148\n", 14) = 14
396148 write(3, "INFO:werkzeug:TID = \n396148\n", 28) = 28
396148 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396148 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396148 write(8, "LOG_STOP_wsgi, TS=1715880561.517"..., 37) = 37
396148 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396148 write(1, "#*# REQ_SEND\n", 13)   = 13
396148 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396148 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396151 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396151 write(8, "LOG_START_wsgi ,TS=1715880561.56"..., 38) = 38
396151 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396151 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396151 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396151 write(8, "PID = \n394017\n", 14) = 14
396151 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396151 write(8, "TID = \n396151\n", 14) = 14
396151 write(3, "INFO:werkzeug:TID = \n396151\n", 28) = 28
396151 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396151 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396151 write(8, "LOG_STOP_wsgi, TS=1715880561.566"..., 37) = 37
396151 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396151 write(1, "#*# REQ_SEND\n", 13)   = 13
396151 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396151 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396130 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396130 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396130 write(1, "*#* RES_REC\n", 12)    = 12
396130 write(8, "REC_DATA_SIZE=12354\n", 20) = 20
396130 write(3, "INFO:werkzeug:REC_DATA_SIZE=1235"..., 34) = 34
396130 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396130 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396130 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396133 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396133 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396133 write(1, "*#* RES_REC\n", 12)    = 12
396133 write(8, "REC_DATA_SIZE=11661\n", 20) = 20
396133 write(3, "INFO:werkzeug:REC_DATA_SIZE=1166"..., 34) = 34
396133 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396133 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396133 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396154 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396154 write(8, "LOG_START_wsgi ,TS=1715880562.21"..., 38) = 38
396154 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396154 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396154 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396154 write(8, "PID = \n394017\n", 14) = 14
396154 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396154 write(8, "TID = \n396154\n", 14) = 14
396154 write(3, "INFO:werkzeug:TID = \n396154\n", 28) = 28
396154 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396154 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396154 write(8, "LOG_STOP_wsgi, TS=1715880562.213"..., 37) = 37
396154 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396154 write(1, "#*# REQ_SEND\n", 13)   = 13
396154 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396154 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396157 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396157 write(8, "LOG_START_wsgi ,TS=1715880562.22"..., 38) = 38
396157 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396157 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396157 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396157 write(8, "PID = \n394017\n", 14) = 14
396157 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396157 write(8, "TID = \n396157\n", 14) = 14
396157 write(3, "INFO:werkzeug:TID = \n396157\n", 28) = 28
396157 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396157 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396157 write(8, "LOG_STOP_wsgi, TS=1715880562.225"..., 37) = 37
396157 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396157 write(1, "#*# REQ_SEND\n", 13)   = 13
396157 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396157 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396136 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396136 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396136 write(1, "*#* RES_REC\n", 12)    = 12
396136 write(8, "REC_DATA_SIZE=12900\n", 20) = 20
396136 write(3, "INFO:werkzeug:REC_DATA_SIZE=1290"..., 34) = 34
396136 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396136 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396136 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396142 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396142 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396142 write(1, "*#* RES_REC\n", 12)    = 12
396142 write(8, "REC_DATA_SIZE=11731\n", 20) = 20
396142 write(3, "INFO:werkzeug:REC_DATA_SIZE=1173"..., 34) = 34
396142 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396142 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396142 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396145 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396145 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396145 write(1, "*#* RES_REC\n", 12)    = 12
396145 write(8, "REC_DATA_SIZE=12305\n", 20) = 20
396145 write(3, "INFO:werkzeug:REC_DATA_SIZE=1230"..., 34) = 34
396145 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
396145 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396145 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396137 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396137 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396137 write(1, "*#* RES_REC\n", 12)    = 12
396137 write(8, "REC_DATA_SIZE=12584\n", 20) = 20
396137 write(3, "INFO:werkzeug:REC_DATA_SIZE=1258"..., 34) = 34
396137 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396137 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396137 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396148 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396148 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396148 write(1, "*#* RES_REC\n", 12)    = 12
396148 write(8, "REC_DATA_SIZE=12626\n", 20) = 20
396148 write(3, "INFO:werkzeug:REC_DATA_SIZE=1262"..., 34) = 34
396148 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
396148 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396148 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396151 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396151 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396151 write(1, "*#* RES_REC\n", 12)    = 12
396151 write(8, "REC_DATA_SIZE=13112\n", 20) = 20
396151 write(3, "INFO:werkzeug:REC_DATA_SIZE=1311"..., 34) = 34
396151 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396151 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396151 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396154 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396154 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396154 write(1, "*#* RES_REC\n", 12)    = 12
396154 write(8, "REC_DATA_SIZE=12588\n", 20) = 20
396154 write(3, "INFO:werkzeug:REC_DATA_SIZE=1258"..., 34) = 34
396154 write(3, "INFO:jaeger_tracing:Reporting sp"..., 90) = 90
396154 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396154 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396157 write(3, "DEBUG:urllib3.connectionpool:htt"..., 93) = 93
396157 write(2, "{\"message\": \"Response <Response "..., 202) = 202
396157 write(1, "*#* RES_REC\n", 12)    = 12
396157 write(8, "REC_DATA_SIZE=11698\n", 20) = 20
396157 write(3, "INFO:werkzeug:REC_DATA_SIZE=1169"..., 34) = 34
396157 write(3, "INFO:jaeger_tracing:Reporting sp"..., 91) = 91
396157 write(8, "10.145.11.89 - - [16/May/2024 22"..., 69) = 69
396157 write(3, "INFO:werkzeug:10.145.11.89 - - ["..., 83) = 83
396160 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
396160 write(8, "LOG_START_wsgi ,TS=1715880563.22"..., 38) = 38
396161 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365 <unfinished ...>
396160 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52 <unfinished ...>
396161 write(8, "LOG_START_wsgi ,TS=1715880563.22"..., 38) = 38
396161 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396160 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396160 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160 <unfinished ...>
396161 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146 <unfinished ...>
396161 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396160 write(8, "PID = \n394017\n", 14) = 14
396160 write(3, "INFO:werkzeug:PID = \n394017\n", 28 <unfinished ...>
396161 write(8, "PID = \n394017\n", 14 <unfinished ...>
396161 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396160 write(8, "TID = \n396160\n", 14) = 14
396160 write(3, "INFO:werkzeug:TID = \n396160\n", 28 <unfinished ...>
396161 write(8, "TID = \n396161\n", 14 <unfinished ...>
396161 write(3, "INFO:werkzeug:TID = \n396161\n", 28) = 28
396160 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396160 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
396161 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
396161 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396160 write(8, "LOG_STOP_wsgi, TS=1715880563.224"..., 37) = 37
396160 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
396161 write(8, "LOG_STOP_wsgi, TS=1715880563.225"..., 37 <unfinished ...>
396160 write(1, "#*# REQ_SEND\n", 13 <unfinished ...>
396161 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
396160 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396161 write(1, "#*# REQ_SEND\n", 13)   = 13
396161 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396160 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396161 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396166 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 365) = 365
396166 write(8, "LOG_START_wsgi ,TS=1715880563.27"..., 38) = 38
396166 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
396166 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396166 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396166 write(8, "PID = \n394017\n", 14) = 14
396166 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396166 write(8, "TID = \n396166\n", 14) = 14
396166 write(3, "INFO:werkzeug:TID = \n396166\n", 28) = 28
396166 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396166 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396166 write(8, "LOG_STOP_wsgi, TS=1715880563.275"..., 37) = 37
396166 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
396166 write(1, "#*# REQ_SEND\n", 13)   = 13
396166 write(2, "{\"message\": \"Get with url http:/"..., 353) = 353
396166 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
396169 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 364) = 364
396169 write(8, "LOG_START_wsgi ,TS=1715880563.33"..., 37) = 37
396169 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
396169 write(8, "headers = \nHost: 10.5.30.76:5000"..., 146) = 146
396169 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 160) = 160
396169 write(8, "PID = \n394017\n", 14) = 14
396169 write(3, "INFO:werkzeug:PID = \n394017\n", 28) = 28
396169 write(8, "TID = \n396169\n", 14) = 14
396169 write(3, "INFO:werkzeug:TID = \n396169\n", 28) = 28
396169 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
396169 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
396169 write(8, "LOG_STOP_wsgi, TS=1715880563.333"..., 36) = 36
